id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
80361,Male,disloyal Customer,32,Business travel,Eco,422,3,4,3,4,2,3,5,2,1,2,3,4,4,2,0,0,neutral or dissatisfied
4208,Female,disloyal Customer,24,Business travel,Business,888,5,0,5,1,3,5,3,3,3,4,5,5,5,3,0,22,satisfied
53769,Male,Loyal Customer,39,Personal Travel,Eco,1195,3,4,3,3,2,3,2,2,4,5,5,3,5,2,0,0,neutral or dissatisfied
105853,Male,Loyal Customer,52,Business travel,Eco Plus,925,3,5,5,5,2,3,2,2,1,2,3,2,3,2,6,20,neutral or dissatisfied
104522,Female,Loyal Customer,37,Business travel,Business,3144,1,1,1,1,5,5,4,4,4,4,4,3,4,3,0,0,satisfied
51272,Male,Loyal Customer,27,Business travel,Eco Plus,86,4,3,3,3,4,4,4,4,4,1,4,1,3,4,68,74,neutral or dissatisfied
99181,Female,Loyal Customer,37,Business travel,Business,462,2,5,5,5,2,4,3,2,2,2,2,4,2,4,10,7,neutral or dissatisfied
128586,Male,Loyal Customer,30,Business travel,Business,2552,4,2,2,2,4,4,4,4,2,4,2,4,1,4,0,0,neutral or dissatisfied
6548,Female,Loyal Customer,59,Business travel,Business,618,1,1,1,1,5,4,5,5,5,5,5,5,5,5,0,0,satisfied
73708,Male,Loyal Customer,54,Business travel,Business,192,3,4,4,4,3,3,3,1,1,1,3,2,1,2,13,12,neutral or dissatisfied
92802,Male,disloyal Customer,25,Business travel,Eco,869,4,3,3,4,1,4,1,1,3,2,3,4,4,1,0,0,neutral or dissatisfied
113561,Male,Loyal Customer,65,Business travel,Eco,258,2,1,1,1,2,2,2,2,4,5,2,1,2,2,0,4,neutral or dissatisfied
76017,Female,Loyal Customer,47,Business travel,Business,237,4,4,4,4,3,4,5,5,5,5,5,3,5,5,0,0,satisfied
94357,Male,Loyal Customer,51,Business travel,Business,3490,3,3,3,3,2,4,4,5,5,5,5,4,5,4,0,0,satisfied
45006,Male,disloyal Customer,22,Business travel,Business,222,0,0,0,3,1,0,1,1,5,4,5,2,2,1,0,19,satisfied
121041,Male,Loyal Customer,55,Personal Travel,Eco,992,2,5,2,4,5,2,5,5,5,4,5,4,5,5,0,31,neutral or dissatisfied
48179,Female,Loyal Customer,48,Business travel,Business,236,2,2,2,2,1,1,5,4,4,4,4,1,4,1,0,0,satisfied
66937,Female,Loyal Customer,41,Business travel,Business,929,2,2,2,2,2,5,5,4,4,4,4,5,4,5,0,0,satisfied
118040,Female,Loyal Customer,53,Business travel,Business,1528,3,3,3,3,5,4,4,4,4,4,4,5,4,3,1,0,satisfied
53292,Male,Loyal Customer,61,Business travel,Business,3850,2,2,3,2,4,2,4,5,5,5,5,1,5,2,5,0,satisfied
32678,Male,Loyal Customer,47,Business travel,Business,216,1,3,3,3,5,3,3,3,3,4,1,2,3,1,0,0,neutral or dissatisfied
24544,Female,Loyal Customer,34,Business travel,Business,3023,3,3,5,3,5,5,4,5,5,4,5,2,5,5,9,4,satisfied
9863,Male,Loyal Customer,17,Personal Travel,Eco,717,3,5,3,1,3,3,3,4,3,5,4,3,5,3,131,122,neutral or dissatisfied
109522,Female,Loyal Customer,59,Business travel,Business,1935,2,2,2,2,5,4,5,5,5,5,5,4,5,5,0,0,satisfied
126217,Female,disloyal Customer,33,Business travel,Eco,328,3,2,3,3,2,3,2,2,1,5,3,3,4,2,6,6,neutral or dissatisfied
34468,Female,Loyal Customer,49,Business travel,Business,1982,5,5,5,5,1,3,1,5,5,5,5,3,5,4,17,5,satisfied
94224,Female,Loyal Customer,45,Business travel,Business,2422,0,5,0,4,2,4,4,5,5,3,3,5,5,4,14,13,satisfied
46859,Male,Loyal Customer,58,Business travel,Business,3823,2,3,3,3,2,2,2,4,3,4,3,2,1,2,149,136,neutral or dissatisfied
119882,Female,Loyal Customer,60,Personal Travel,Eco,912,3,5,3,4,2,4,5,1,1,3,1,4,1,3,0,3,neutral or dissatisfied
63065,Male,Loyal Customer,16,Personal Travel,Eco,862,1,5,1,3,1,1,1,1,3,2,5,3,4,1,0,0,neutral or dissatisfied
127477,Female,Loyal Customer,46,Business travel,Eco,2075,4,1,1,1,1,3,4,4,4,4,4,2,4,3,2,0,neutral or dissatisfied
96219,Female,disloyal Customer,27,Business travel,Eco,546,3,1,3,2,2,3,2,2,4,5,2,4,2,2,20,13,neutral or dissatisfied
94973,Female,Loyal Customer,69,Business travel,Business,239,2,2,2,2,1,3,4,2,2,2,2,1,2,1,13,6,neutral or dissatisfied
9510,Male,Loyal Customer,34,Personal Travel,Eco,322,4,5,4,2,1,4,1,1,1,3,1,2,2,1,0,0,neutral or dissatisfied
39914,Male,disloyal Customer,24,Business travel,Eco,1086,5,4,4,4,5,4,1,5,4,5,4,3,5,5,0,0,satisfied
121458,Female,Loyal Customer,63,Business travel,Business,257,1,1,1,1,2,5,3,5,5,5,5,1,5,5,0,0,satisfied
74432,Female,Loyal Customer,54,Business travel,Business,1464,5,5,5,5,5,5,4,4,4,4,4,3,4,4,0,0,satisfied
88977,Female,Loyal Customer,54,Personal Travel,Eco,1312,2,5,2,2,4,3,5,3,3,2,4,5,3,4,27,14,neutral or dissatisfied
66790,Male,Loyal Customer,48,Personal Travel,Eco,3711,3,5,4,4,4,3,3,4,1,1,3,3,4,3,0,0,neutral or dissatisfied
23274,Male,Loyal Customer,60,Personal Travel,Business,641,2,4,2,4,4,5,5,4,4,2,1,4,4,3,0,0,neutral or dissatisfied
40399,Female,disloyal Customer,39,Business travel,Business,150,1,1,1,3,1,1,1,1,1,3,3,1,2,1,0,22,neutral or dissatisfied
39144,Female,Loyal Customer,9,Personal Travel,Eco,228,4,5,4,4,3,4,3,3,3,2,5,5,5,3,0,0,satisfied
89184,Female,Loyal Customer,10,Personal Travel,Eco,1947,3,3,3,4,5,3,5,5,3,4,3,5,2,5,0,1,neutral or dissatisfied
96807,Male,disloyal Customer,18,Business travel,Eco,781,3,3,3,1,5,3,5,5,4,2,5,3,5,5,0,0,neutral or dissatisfied
28009,Female,Loyal Customer,39,Business travel,Business,763,3,3,3,3,2,1,3,4,4,4,4,5,4,1,0,0,satisfied
108801,Female,Loyal Customer,57,Personal Travel,Eco,406,3,2,3,4,4,4,4,5,5,3,5,1,5,4,10,0,neutral or dissatisfied
41836,Female,Loyal Customer,59,Business travel,Business,3581,1,1,1,1,2,4,1,4,4,3,4,4,4,3,0,0,satisfied
18886,Male,disloyal Customer,37,Business travel,Eco,448,2,1,3,3,2,3,2,2,3,4,3,3,4,2,26,28,neutral or dissatisfied
9895,Male,disloyal Customer,38,Business travel,Business,515,2,2,2,5,4,2,4,4,4,5,5,4,4,4,0,0,neutral or dissatisfied
33150,Female,Loyal Customer,49,Personal Travel,Eco,101,4,2,4,4,5,4,4,1,1,4,1,4,1,4,0,0,satisfied
14307,Male,Loyal Customer,43,Business travel,Business,3721,1,1,1,1,4,4,1,5,5,5,5,4,5,1,5,0,satisfied
70897,Male,Loyal Customer,40,Business travel,Business,1721,4,4,4,4,3,5,4,4,4,4,4,3,4,5,12,9,satisfied
68820,Male,Loyal Customer,24,Business travel,Business,861,1,1,1,1,2,2,2,2,4,2,5,4,5,2,0,0,satisfied
5421,Male,Loyal Customer,30,Personal Travel,Eco,589,1,5,1,3,3,1,3,3,4,5,5,4,4,3,8,1,neutral or dissatisfied
56411,Male,Loyal Customer,24,Business travel,Business,1714,1,1,1,1,5,5,5,5,4,2,5,3,5,5,7,10,satisfied
23384,Female,disloyal Customer,24,Business travel,Business,300,3,2,2,2,2,2,2,2,3,3,3,2,2,2,248,250,neutral or dissatisfied
27294,Male,Loyal Customer,27,Business travel,Business,1050,2,5,2,5,2,2,2,2,1,3,3,4,4,2,0,3,neutral or dissatisfied
4069,Female,Loyal Customer,50,Business travel,Business,1600,4,4,4,4,2,4,5,4,4,4,4,5,4,3,0,0,satisfied
100012,Female,Loyal Customer,71,Business travel,Business,3887,1,2,2,2,3,3,2,1,1,2,1,2,1,3,5,0,neutral or dissatisfied
10073,Male,Loyal Customer,69,Personal Travel,Eco,441,3,3,3,1,1,3,1,1,5,1,3,2,5,1,24,17,neutral or dissatisfied
126836,Male,Loyal Customer,51,Business travel,Business,2296,3,3,3,3,5,5,4,5,5,5,5,3,5,3,2,0,satisfied
74371,Female,disloyal Customer,24,Business travel,Business,1464,4,0,4,4,2,4,2,2,3,5,4,3,4,2,0,0,satisfied
35395,Male,Loyal Customer,34,Business travel,Business,1076,1,0,0,3,4,4,4,3,3,0,3,1,3,4,0,0,neutral or dissatisfied
106999,Male,Loyal Customer,41,Personal Travel,Eco,937,3,5,3,3,4,3,4,4,4,5,5,3,5,4,7,0,neutral or dissatisfied
117526,Female,disloyal Customer,27,Business travel,Business,872,3,3,3,4,5,3,5,5,3,4,4,1,3,5,8,0,neutral or dissatisfied
83471,Female,Loyal Customer,48,Business travel,Business,946,3,3,3,3,4,5,4,5,5,5,5,4,5,4,0,5,satisfied
41464,Female,Loyal Customer,54,Business travel,Business,2739,1,1,1,1,3,2,5,5,5,5,5,3,5,2,0,8,satisfied
77258,Male,Loyal Customer,32,Personal Travel,Eco,1590,2,5,2,1,1,2,1,1,4,2,3,3,4,1,28,8,neutral or dissatisfied
54926,Male,Loyal Customer,28,Business travel,Eco Plus,794,2,5,5,5,2,2,2,2,5,4,3,2,1,2,151,147,neutral or dissatisfied
116041,Male,Loyal Customer,69,Personal Travel,Eco,373,2,0,2,1,3,2,3,3,3,2,5,4,4,3,57,48,neutral or dissatisfied
96882,Male,Loyal Customer,56,Personal Travel,Eco,994,3,5,3,3,1,3,1,1,5,3,3,1,2,1,9,0,neutral or dissatisfied
100760,Male,Loyal Customer,37,Business travel,Business,1411,4,4,4,4,5,5,5,5,5,5,5,5,5,3,0,0,satisfied
13701,Female,Loyal Customer,68,Personal Travel,Eco,483,2,3,2,3,2,3,3,5,5,2,5,2,5,3,0,0,neutral or dissatisfied
31607,Male,Loyal Customer,29,Personal Travel,Eco,602,3,5,3,4,5,3,5,5,3,3,5,3,4,5,0,0,neutral or dissatisfied
35050,Female,Loyal Customer,52,Business travel,Business,2973,5,5,5,5,3,5,4,4,4,4,4,4,4,5,5,18,satisfied
73813,Male,Loyal Customer,15,Personal Travel,Eco Plus,192,2,4,2,3,5,2,5,5,5,4,5,5,5,5,5,8,neutral or dissatisfied
70171,Female,Loyal Customer,54,Personal Travel,Eco Plus,550,3,4,3,3,4,3,3,3,3,3,3,2,3,2,0,0,neutral or dissatisfied
99523,Female,Loyal Customer,66,Personal Travel,Eco Plus,283,3,5,2,4,2,5,5,2,2,2,2,5,2,3,2,4,neutral or dissatisfied
82817,Female,Loyal Customer,53,Business travel,Business,594,3,2,2,2,5,4,3,3,3,3,3,2,3,3,0,0,neutral or dissatisfied
21605,Male,Loyal Customer,55,Business travel,Eco,794,5,1,1,1,5,5,5,5,5,5,3,1,5,5,18,2,satisfied
66970,Female,Loyal Customer,42,Business travel,Business,1924,5,5,5,5,5,5,4,4,4,4,4,3,4,3,0,0,satisfied
28778,Male,Loyal Customer,50,Business travel,Business,679,5,5,5,5,4,4,4,4,4,4,4,3,4,3,0,0,satisfied
118582,Female,disloyal Customer,9,Business travel,Eco,646,1,4,1,3,4,1,4,4,3,3,4,3,3,4,76,67,neutral or dissatisfied
118842,Male,Loyal Customer,45,Business travel,Eco Plus,369,5,2,2,2,5,5,5,5,1,4,4,1,1,5,0,0,satisfied
101759,Female,Loyal Customer,14,Personal Travel,Eco,1590,3,4,3,3,3,3,3,3,4,4,4,4,3,3,0,0,neutral or dissatisfied
43227,Female,disloyal Customer,22,Business travel,Eco Plus,423,5,0,5,2,3,5,3,3,3,3,2,4,4,3,20,17,satisfied
90774,Male,Loyal Customer,68,Business travel,Business,250,2,4,4,4,3,3,4,2,2,2,2,3,2,1,0,0,neutral or dissatisfied
2002,Male,Loyal Customer,59,Business travel,Business,3926,3,3,4,3,2,4,5,4,4,4,4,5,4,4,0,0,satisfied
49477,Female,Loyal Customer,31,Business travel,Eco,110,0,0,0,1,2,0,2,2,2,1,4,4,4,2,0,7,satisfied
115970,Female,Loyal Customer,22,Personal Travel,Eco,446,4,4,1,4,2,1,2,2,1,3,3,2,3,2,17,12,satisfied
83552,Female,disloyal Customer,24,Business travel,Business,1034,5,5,5,2,5,5,5,5,5,5,5,5,4,5,0,0,satisfied
69030,Male,Loyal Customer,51,Business travel,Business,1389,4,4,4,4,4,4,4,4,4,4,4,3,4,5,0,6,satisfied
3562,Male,Loyal Customer,42,Business travel,Business,3040,2,3,3,3,1,1,1,2,2,2,2,1,2,4,0,6,neutral or dissatisfied
44115,Female,Loyal Customer,68,Personal Travel,Eco Plus,408,2,4,2,3,3,5,5,2,2,2,2,5,2,5,13,6,neutral or dissatisfied
74832,Female,Loyal Customer,40,Business travel,Business,1797,5,5,5,5,2,4,5,2,2,2,2,4,2,4,0,0,satisfied
105386,Male,Loyal Customer,33,Business travel,Business,3360,2,2,5,2,4,4,4,4,2,5,2,5,5,4,0,0,satisfied
8493,Female,Loyal Customer,59,Personal Travel,Eco Plus,677,3,5,3,3,4,5,5,1,1,3,1,5,1,5,22,29,neutral or dissatisfied
74028,Male,Loyal Customer,62,Business travel,Eco,1071,4,1,1,1,4,4,4,4,3,2,3,2,5,4,0,0,satisfied
35205,Female,Loyal Customer,23,Business travel,Business,1056,1,1,1,1,4,4,4,4,3,1,3,2,4,4,0,0,satisfied
128196,Male,Loyal Customer,13,Personal Travel,Eco Plus,1788,2,5,2,4,2,2,2,2,4,4,4,3,4,2,0,0,neutral or dissatisfied
104608,Male,Loyal Customer,51,Business travel,Business,1738,2,4,2,2,5,4,4,5,5,5,5,4,5,5,0,0,satisfied
66519,Male,Loyal Customer,53,Personal Travel,Eco,447,1,5,1,2,1,1,1,1,3,2,4,3,4,1,0,1,neutral or dissatisfied
14673,Male,Loyal Customer,50,Business travel,Business,416,3,3,3,3,1,5,2,5,5,5,5,2,5,4,0,0,satisfied
66651,Male,Loyal Customer,25,Business travel,Business,978,2,5,2,2,4,4,4,4,3,3,4,5,4,4,0,0,satisfied
74139,Female,Loyal Customer,51,Business travel,Business,1975,1,1,1,1,4,1,2,1,1,1,1,1,1,2,0,0,neutral or dissatisfied
100733,Male,Loyal Customer,33,Business travel,Eco,328,4,4,1,4,4,4,4,4,2,1,3,4,3,4,40,38,neutral or dissatisfied
27527,Male,Loyal Customer,69,Personal Travel,Eco,954,2,5,2,1,1,2,1,1,4,4,5,5,4,1,0,0,neutral or dissatisfied
39261,Male,disloyal Customer,29,Business travel,Eco,67,4,3,4,2,2,4,2,2,3,4,4,1,5,2,0,0,neutral or dissatisfied
71457,Male,Loyal Customer,52,Business travel,Business,2957,4,4,4,4,4,4,4,4,4,5,4,3,4,3,0,0,satisfied
121069,Female,Loyal Customer,48,Business travel,Business,951,1,1,1,1,5,4,5,3,3,3,3,5,3,3,0,0,satisfied
20411,Female,Loyal Customer,36,Business travel,Eco,299,4,5,5,5,4,3,4,4,3,2,2,2,2,4,0,0,neutral or dissatisfied
3762,Female,Loyal Customer,48,Business travel,Business,2764,1,1,1,1,2,4,5,3,3,3,3,4,3,4,3,2,satisfied
92199,Female,Loyal Customer,36,Business travel,Eco,1979,4,2,4,2,4,3,4,4,1,3,3,2,3,4,0,6,neutral or dissatisfied
13601,Female,Loyal Customer,55,Business travel,Eco Plus,152,3,3,3,3,1,1,5,4,4,3,4,5,4,5,0,0,satisfied
17097,Male,Loyal Customer,49,Personal Travel,Eco,416,4,4,4,1,4,3,3,5,4,1,5,3,2,3,157,158,neutral or dissatisfied
86644,Female,disloyal Customer,24,Business travel,Eco,346,1,0,2,3,3,2,3,3,4,3,4,5,4,3,0,4,neutral or dissatisfied
59620,Female,Loyal Customer,30,Business travel,Business,965,5,3,3,3,5,4,5,5,4,4,3,2,4,5,39,25,neutral or dissatisfied
122755,Female,Loyal Customer,68,Personal Travel,Eco,651,3,0,3,1,2,5,5,4,4,3,4,5,4,3,21,3,neutral or dissatisfied
88963,Female,Loyal Customer,57,Business travel,Business,1199,4,4,4,4,2,4,4,4,4,4,4,4,4,4,0,0,satisfied
85295,Male,Loyal Customer,48,Personal Travel,Eco,874,3,1,3,3,1,3,1,1,1,5,4,3,3,1,14,7,neutral or dissatisfied
56380,Male,Loyal Customer,41,Business travel,Business,1624,5,5,5,5,3,4,5,5,5,5,5,5,5,3,0,0,satisfied
84501,Female,Loyal Customer,37,Business travel,Business,4502,2,2,2,2,4,4,4,4,5,5,4,4,3,4,6,0,satisfied
73456,Female,Loyal Customer,7,Personal Travel,Eco,1120,3,5,3,3,2,3,2,2,4,4,4,5,5,2,16,13,neutral or dissatisfied
18798,Female,Loyal Customer,51,Business travel,Eco,448,3,4,4,4,5,2,5,3,3,3,3,4,3,1,0,0,satisfied
32813,Female,disloyal Customer,24,Business travel,Eco,102,3,3,3,4,3,3,5,3,3,5,3,1,4,3,1,0,neutral or dissatisfied
37564,Male,Loyal Customer,37,Business travel,Business,3444,3,3,3,3,3,5,2,4,4,4,4,2,4,4,0,0,satisfied
117228,Female,Loyal Customer,11,Personal Travel,Eco,621,1,4,1,3,4,1,4,4,3,5,5,5,5,4,0,0,neutral or dissatisfied
71272,Male,Loyal Customer,22,Personal Travel,Eco,733,5,1,5,4,4,5,5,4,2,2,3,1,4,4,1,0,satisfied
69202,Female,Loyal Customer,50,Business travel,Business,733,3,2,2,2,4,3,3,3,3,3,3,2,3,4,76,70,neutral or dissatisfied
22212,Female,Loyal Customer,33,Personal Travel,Eco,565,2,5,2,2,4,2,4,4,3,4,4,4,5,4,49,45,neutral or dissatisfied
49162,Male,disloyal Customer,25,Business travel,Eco,373,4,0,4,1,5,4,2,5,1,1,5,2,3,5,0,0,neutral or dissatisfied
64710,Female,Loyal Customer,34,Business travel,Business,551,4,4,4,4,4,4,5,5,5,5,5,5,5,3,14,46,satisfied
43088,Male,Loyal Customer,56,Personal Travel,Eco,236,3,5,3,3,1,3,1,1,3,2,4,3,5,1,0,0,neutral or dissatisfied
22623,Male,Loyal Customer,23,Personal Travel,Eco,646,2,3,1,4,1,1,1,1,4,5,3,3,3,1,12,5,neutral or dissatisfied
50481,Female,Loyal Customer,36,Business travel,Eco,110,2,1,1,1,2,2,2,2,3,5,4,4,3,2,6,13,neutral or dissatisfied
55953,Male,Loyal Customer,55,Business travel,Business,1620,3,3,3,3,3,5,5,4,4,4,4,3,4,4,0,0,satisfied
85508,Male,Loyal Customer,43,Personal Travel,Eco,332,2,1,2,2,4,2,4,4,3,2,3,2,2,4,30,42,neutral or dissatisfied
124751,Female,Loyal Customer,45,Personal Travel,Business,280,3,0,3,3,3,4,4,5,5,3,5,5,5,5,0,0,neutral or dissatisfied
95189,Female,Loyal Customer,39,Personal Travel,Eco,239,4,5,4,5,5,4,5,5,3,4,5,5,5,5,53,43,neutral or dissatisfied
104013,Female,Loyal Customer,57,Personal Travel,Eco,1334,1,5,1,4,2,5,4,3,3,1,3,5,3,4,3,0,neutral or dissatisfied
124559,Male,Loyal Customer,56,Business travel,Business,3118,2,2,2,2,4,5,5,4,4,4,4,3,4,4,5,0,satisfied
28251,Female,Loyal Customer,54,Business travel,Eco,1542,4,3,3,3,2,1,2,4,4,4,4,1,4,1,14,45,satisfied
20903,Female,Loyal Customer,58,Personal Travel,Business,721,4,2,4,3,4,4,5,2,1,2,4,5,3,5,201,209,satisfied
107837,Female,Loyal Customer,55,Personal Travel,Eco,349,5,1,5,3,4,4,4,5,5,5,5,1,5,1,0,0,satisfied
67880,Male,Loyal Customer,21,Personal Travel,Eco,1431,2,4,1,3,2,1,1,2,3,5,1,5,5,2,6,17,neutral or dissatisfied
8231,Female,Loyal Customer,60,Personal Travel,Eco,125,4,3,4,5,2,2,2,1,1,4,1,2,1,5,0,0,neutral or dissatisfied
34580,Female,Loyal Customer,43,Business travel,Eco,1598,2,2,2,2,3,5,5,2,2,2,2,3,2,5,0,0,satisfied
30199,Female,Loyal Customer,39,Business travel,Eco Plus,261,4,1,1,1,4,4,4,4,3,1,2,5,4,4,0,0,satisfied
82541,Female,Loyal Customer,46,Business travel,Eco,629,4,1,1,1,5,4,3,4,4,4,4,2,4,3,0,0,neutral or dissatisfied
104598,Male,Loyal Customer,58,Personal Travel,Eco,369,3,1,3,4,1,3,1,1,1,2,4,2,3,1,0,0,neutral or dissatisfied
66107,Female,Loyal Customer,41,Business travel,Business,3114,2,2,4,2,5,5,4,5,5,5,5,5,5,3,5,7,satisfied
58961,Male,Loyal Customer,29,Business travel,Business,1723,2,2,2,2,4,4,4,4,5,4,4,4,5,4,2,17,satisfied
87655,Female,Loyal Customer,59,Business travel,Business,591,5,5,5,5,3,4,5,3,3,3,3,3,3,4,1,5,satisfied
2643,Male,Loyal Customer,30,Business travel,Business,622,1,1,1,1,2,2,2,2,3,5,5,4,5,2,0,0,satisfied
14298,Male,Loyal Customer,41,Business travel,Business,395,4,4,2,4,1,5,1,4,4,4,4,5,4,2,0,7,satisfied
102737,Female,Loyal Customer,37,Personal Travel,Eco,255,4,5,4,1,3,4,3,3,4,5,5,3,4,3,0,0,neutral or dissatisfied
60714,Male,Loyal Customer,43,Business travel,Business,1605,3,2,2,2,3,4,4,3,3,3,3,1,3,1,7,19,neutral or dissatisfied
44212,Female,disloyal Customer,38,Business travel,Business,222,1,1,1,5,5,1,3,5,4,4,4,4,5,5,0,0,neutral or dissatisfied
23845,Male,disloyal Customer,52,Business travel,Business,552,1,1,1,4,5,1,5,5,5,2,5,3,4,5,0,0,neutral or dissatisfied
6434,Female,Loyal Customer,37,Personal Travel,Eco,315,4,5,2,5,4,2,4,4,3,4,4,3,5,4,48,42,neutral or dissatisfied
124108,Female,Loyal Customer,44,Business travel,Business,3506,3,3,3,3,2,4,5,4,4,5,4,3,4,3,2,1,satisfied
63900,Female,Loyal Customer,39,Business travel,Business,3180,1,1,1,1,5,5,5,4,4,4,4,5,4,4,0,0,satisfied
119459,Female,Loyal Customer,42,Personal Travel,Business,814,3,1,2,3,5,3,4,2,2,2,4,2,2,2,0,0,neutral or dissatisfied
41776,Female,Loyal Customer,64,Personal Travel,Eco Plus,872,1,2,2,3,1,4,3,5,5,2,1,4,5,2,9,0,neutral or dissatisfied
111433,Female,Loyal Customer,47,Personal Travel,Eco Plus,896,3,5,3,1,3,5,5,1,1,3,1,4,1,4,0,5,neutral or dissatisfied
96469,Male,Loyal Customer,25,Business travel,Business,3997,2,2,4,2,4,4,4,4,5,2,5,5,5,4,82,64,satisfied
36246,Female,Loyal Customer,38,Business travel,Business,2953,1,1,2,1,4,5,1,3,3,4,3,5,3,2,0,26,satisfied
106042,Male,Loyal Customer,31,Business travel,Business,1862,4,4,4,4,4,4,4,4,3,4,4,4,5,4,10,9,satisfied
61604,Female,Loyal Customer,45,Business travel,Business,1346,5,5,5,5,2,4,4,4,4,4,4,3,4,5,6,0,satisfied
29744,Female,disloyal Customer,64,Business travel,Business,261,3,4,4,4,2,3,2,2,5,5,4,3,4,2,0,0,neutral or dissatisfied
52994,Female,Loyal Customer,41,Business travel,Business,1208,2,2,2,2,5,1,2,2,2,2,2,5,2,5,0,0,satisfied
2537,Female,Loyal Customer,35,Business travel,Business,181,0,4,0,4,2,4,4,4,4,4,4,5,4,3,6,14,satisfied
120390,Female,Loyal Customer,43,Business travel,Business,366,1,1,1,1,3,5,4,5,5,5,5,5,5,4,0,0,satisfied
65520,Female,Loyal Customer,52,Business travel,Business,1616,3,3,3,3,4,5,4,4,4,4,4,3,4,5,0,0,satisfied
120934,Male,disloyal Customer,29,Business travel,Business,992,3,3,3,3,5,3,5,5,4,5,5,5,5,5,0,0,neutral or dissatisfied
102685,Female,Loyal Customer,64,Business travel,Eco,255,1,5,5,5,5,4,4,1,1,1,1,3,1,3,13,40,neutral or dissatisfied
123359,Female,Loyal Customer,60,Business travel,Eco,644,4,5,5,5,3,4,4,4,4,4,4,4,4,4,0,0,neutral or dissatisfied
44768,Male,Loyal Customer,27,Business travel,Eco,1250,5,2,2,2,5,4,5,5,2,5,5,1,1,5,0,0,satisfied
43933,Female,Loyal Customer,37,Business travel,Eco Plus,255,5,3,3,3,5,5,5,5,4,5,4,3,1,5,0,0,satisfied
17980,Male,Loyal Customer,37,Business travel,Business,3009,2,1,1,1,5,3,2,2,2,2,2,1,2,2,0,0,neutral or dissatisfied
87496,Male,disloyal Customer,24,Business travel,Eco,321,4,0,3,3,2,3,2,2,4,5,5,5,4,2,0,0,satisfied
37436,Female,Loyal Customer,28,Business travel,Business,3517,3,2,2,2,3,3,3,3,1,3,3,4,3,3,76,108,neutral or dissatisfied
28912,Female,Loyal Customer,43,Business travel,Business,2877,5,5,5,5,5,5,2,4,4,4,4,4,4,5,0,0,satisfied
7497,Female,Loyal Customer,22,Personal Travel,Eco,925,3,5,3,2,3,3,1,3,5,2,4,5,5,3,4,14,neutral or dissatisfied
21065,Male,Loyal Customer,47,Business travel,Eco,227,4,1,5,1,4,4,4,2,3,3,3,4,4,4,140,122,neutral or dissatisfied
51942,Male,Loyal Customer,54,Business travel,Eco,347,5,2,4,2,5,5,5,5,3,4,3,3,3,5,0,3,satisfied
26185,Female,Loyal Customer,51,Business travel,Eco,515,2,1,1,1,4,4,4,2,2,2,2,4,2,3,107,103,neutral or dissatisfied
89963,Female,Loyal Customer,28,Personal Travel,Eco,1310,1,4,1,3,1,1,1,1,3,2,4,5,5,1,0,0,neutral or dissatisfied
61893,Female,Loyal Customer,43,Business travel,Business,2521,2,2,2,2,5,4,5,5,5,5,5,3,5,3,0,0,satisfied
30446,Male,Loyal Customer,24,Business travel,Business,991,1,1,1,1,5,5,5,5,5,1,5,5,2,5,64,55,satisfied
84035,Female,Loyal Customer,34,Business travel,Business,773,3,3,3,3,2,5,5,5,5,5,5,4,5,4,65,47,satisfied
111012,Male,Loyal Customer,60,Business travel,Business,197,5,5,5,5,4,5,4,4,4,4,5,5,4,4,26,9,satisfied
116809,Male,Loyal Customer,37,Business travel,Eco Plus,417,2,5,5,5,2,2,2,2,3,4,3,4,4,2,7,14,neutral or dissatisfied
32587,Female,disloyal Customer,43,Business travel,Eco,163,2,0,2,4,4,2,4,4,4,3,2,4,5,4,0,3,neutral or dissatisfied
64915,Male,Loyal Customer,46,Business travel,Business,2288,2,4,4,4,2,3,3,2,2,2,2,2,2,1,76,67,neutral or dissatisfied
45029,Female,disloyal Customer,25,Business travel,Eco,867,1,1,1,3,3,1,3,3,4,1,3,4,4,3,4,22,neutral or dissatisfied
121547,Male,Loyal Customer,55,Business travel,Business,3086,3,4,3,3,4,4,5,4,4,4,4,3,4,3,0,0,satisfied
40030,Male,Loyal Customer,30,Personal Travel,Eco,618,1,5,1,3,4,1,4,4,4,2,5,4,5,4,0,0,neutral or dissatisfied
16858,Male,Loyal Customer,25,Business travel,Business,746,1,1,1,1,5,4,5,5,5,1,1,4,1,5,0,47,satisfied
1232,Female,Loyal Customer,61,Personal Travel,Eco,134,1,4,0,4,3,3,4,5,5,0,1,3,5,1,0,0,neutral or dissatisfied
99559,Female,Loyal Customer,47,Business travel,Business,829,1,1,1,1,3,5,5,5,5,5,5,4,5,4,28,27,satisfied
76777,Female,Loyal Customer,22,Business travel,Business,2768,2,3,1,3,2,3,2,2,3,3,4,2,4,2,0,0,neutral or dissatisfied
73404,Male,Loyal Customer,41,Business travel,Business,1986,3,5,5,5,4,2,2,3,3,3,3,4,3,2,0,0,neutral or dissatisfied
